OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
289,Census Tract 8004.11 - Location 19,289,19,1,,36.48619262,22.15677684,,,,,,0.2230541
290,Census Tract 8005.04 - Location 19,290,19,1,,21.17373903,14.6867959,,,,,,0.190005945
291,Census Tract 8005.07 - Location 7,291,7,1,,26.2954823,18.46354391,,,,,,0.227753794
292,Census Tract 8005.11 - Location 7,292,7,1,,28.10863949,19.02660586,,,,,,0.217382551
293,Census Tract 8005.19 - Location 19,293,19,1,,27.11541708,18.39615752,,,,,,0.234301872
294,Census Tract 8006.05 - Location 7,294,7,1,,17.83039346,11.0128479,,,,,,0.140306135
295,Census Tract 8006.07 - Location 7,295,7,1,,24.09782704,15.04756835,,,,,,0.150241088
296,Census Tract 8007.01 - Location 7,296,7,1,,22.14843123,12.31907845,,,,,,0.107549959
297,Census Tract 8007.04 - Location 7,297,7,1,,16.13332853,8.295342969,,,,,,0.097487589
298,Census Tract 8007.05 - Location 7,298,7,1,,15.91756614,7.246186519,,,,,,0.092926401
299,Census Tract 8007.06 - Location 7,299,7,1,,12.09474872,5.718267275,,,,,,0.06422677
300,Census Tract 8007.07 - Location 7,300,7,1,,15.75471304,7.874901183,,,,,,0.091636528
301,Census Tract 8008 - Location 7,301,7,1,,21.74762157,10.12807169,,,,,,0.136996932
302,Census Tract 8009 - Location 7,302,7,1,,25.34918444,16.69849413,,,,,,0.225343286
303,Census Tract 8010.03 - Location 7,303,7,1,,11.973526,7.596506119,,,,,,0.070582746
304,Census Tract 8010.04 - Location 7,304,7,1,,9.908718956,5.742611169,,,,,,0.034227729
305,Census Tract 8010.06 - Location 7,305,7,1,,13.22409715,5.850836063,,,,,,0.053376964
306,Census Tract 8012.07 - Location 7,306,7,1,,8.138991956,2.610629141,,,,,,0.007379458
307,Census Tract 8012.16 - Location 7,307,7,1,,10.0877552,3.542760849,,,,,,0.038242832
308,Census Tract 8013.02 - Location 7,308,7,1,,24.43474625,14.2053585,,,,,,0.179534637
309,Census Tract 8013.10 - Location 7,309,7,1,,18.65899706,11.39655495,,,,,,0.132806913
310,Census Tract 8013.11 - Location 7,310,7,1,,15.97280431,7.432697702,,,,,,0.085353213
311,Census Tract 8035.12 - Location 7,311,7,1,,21.58172418,14.23642815,,,,,,0.13493601
312,Census Tract 8074.04 - Location 9,312,9,1,,25.63602767,17.43452411,,,,,,0.188028891
313,Census Tract 8074.08 - Location 19,313,19,1,,29.437987,21.68378186,,,,,,0.279080736
314,Census Tract 8101 - Location 3,314,3,1,,70.36225949,55.16666953,,,,,,0.370217159
315,Census Tract 8102 - Location 19,315,19,1,,74.85642859,62.94027776,,,,,,0.792469627
316,Census Tract 8103 - Location 19,316,19,1,,59.70170427,48.90489033,,,,,,0.651924369
317,Census Tract 8104 - Location 19,317,19,1,,57.2414408,43.12200359,,,,,,0.555192538
318,Census Tract 8105 - Location 19,318,19,1,,53.68807429,43.10826484,,,,,,0.655453388
319,Census Tract 8106 - Location 19,319,19,1,,48.71906382,35.89311984,,,,,,0.514724523
320,Census Tract 8107 - Location 19,320,19,1,,41.52185316,30.62502674,,,,,,0.470572996
321,Census Tract 8108 - Location 19,321,19,1,,34.29213321,24.48713856,,,,,,0.3484619
322,Census Tract 8109.01 - Location 19,322,19,1,,39.29591667,27.74949155,,,,,,0.354953907
323,Census Tract 8109.02 - Location 19,323,19,1,,42.14579072,30.8289738,,,,,,0.376916508
324,Census Tract 8110 - Location 19,324,19,1,,37.49469905,27.30974995,,,,,,0.390770285
325,Census Tract 8750 - Location 10,325,10,1,,22.37011164,15.07541571,,,,,,0.169068216
326,Census Tract 8751 - Location 10,326,10,1,,24.64989909,17.62964747,,,,,,0.213255962
327,Census Tract 8752.01 - Location 10,327,10,1,,14.88022615,9.983248485,,,,,,0.125884722
328,Census Tract 8752.02 - Location 10,328,10,1,,15.49925121,11.46496342,,,,,,0.18528232
329,Census Tract 8753 - Location 10,329,10,1,,15.51943859,10.64586147,,,,,,0.127689427
330,Census Tract 8754 - Location 10,330,10,1,,12.78809889,6.437976603,,,,,,0.064332696
331,Census Tract 8757 - Location 10,331,10,1,,13.38632109,8.421751823,,,,,,0.093904422
332,Census Tract 8760.01 - Location 10,332,10,1,,21.03344234,12.33529362,,,,,,0.165011653
333,Census Tract 8762 - Location 10,333,10,1,,29.1399089,20.36896033,,,,,,0.299632178
334,Census Tract 9301.01 - Location 6,334,6,1,,23.08508676,12.76173624,,,,,,0.152846278
335,Census Tract 9301.02 - Location 6,335,6,1,,20.37047235,14.85326649,,,,,,0.195926102
336,Census Tract 9302 - Location 6,336,6,1,,38.17808456,22.65813498,,,,,,0.334266372
337,Census Tract 9305 - Location 6,337,6,1,,38.45904923,28.0696544,,,,,,0.375386534
338,Census Tract 9306 - Location 6,338,6,1,,40.22084614,31.21408104,,,,,,0.454139806
339,Census Tract 9601 - Location 19,339,19,1,,59.81873143,45.46271339,,,,,,0.669184851
340,Census Tract 9602.01 - Location 19,340,19,1,,61.68131929,47.32549093,,,,,,0.578619532
341,Census Tract 9605.01 - Location 19,341,19,1,,60.8300868,48.6437229,,,,,,0.666809691
342,Census Tract 9605.02 - Location 6,342,6,1,,60.66963996,48.22463725,,,,,,0.579848627
343,Census Tract 9606 - Location 6,343,6,1,,79.07928529,58.83311155,,,,,,0.694967131
344,Census Tract 9607 - Location 6,344,6,1,,73.95577126,57.19378614,,,,,,0.752051396
345,Census Tract 9608 - Location 6,345,6,1,,91.75553586,64.48042229,,,,,,0.810426182
346,Census Tract 9609 - Location 6,346,6,1,,48.01335166,39.32536967,,,,,,0.547424828
347,Census Tract 3.01 - Location 8,347,8,1,,12.28532032,4.415782573,,,,,,0.061840114
348,Census Tract 9 - Location 8,348,8,1,,14.4279935,4.933922019,,,,,,0.068173662
349,Census Tract 101 - Location 16,349,16,1,,16.82604224,10.74903014,,,,,,0.111086878
350,Census Tract 102 - Location 16,350,16,1,,5.972890286,2.450384458,,,,,,0.021106076
351,Census Tract 103 - Location 16,351,16,1,,18.13158461,7.828771651,,,,,,0.104148654
352,Census Tract 106 - Location 8,352,8,1,,28.22815028,22.5778918,,,,,,0.294835426
353,Census Tract 107 - Location 4,353,4,1,,41.73935021,36.7120978,,,,,,0.449703923
354,Census Tract 108.02 - Location 8,354,8,1,,15.96687315,10.90035825,,,,,,0.118244295
355,Census Tract 111 - Location 8,355,8,1,,8.165352708,3.71741519,,,,,,0.029901115
356,Census Tract 112.02 - Location 8,356,8,1,,10.5401478,5.231855998,,,,,,0.071676397
357,Census Tract 113.01 - Location 16,357,16,1,,10.06758061,4.142304493,,,,,,0.056525402
358,Census Tract 113.02 - Location 8,358,8,1,,20.07634899,13.98197594,,,,,,0.072016474
359,Census Tract 114 - Location 8,359,8,1,,14.7023179,8.995367973,,,,,,0.107223617
360,Census Tract 116 - Location 8,360,8,1,,25.01094372,16.85382238,,,,,,0.181606908
361,Census Tract 101.01 - Location 6,361,6,1,,8.435791709,3.406451473,,,,,,0.048876988
362,Census Tract 102 - Location 6,362,6,1,,8.304512791,4.007461916,,,,,,0.042764776
363,Census Tract 103 - Location 6,363,6,1,,7.834591423,3.504067141,,,,,,0.052427204
364,Census Tract 104 - Location 6,364,6,1,,9.535308985,4.166048066,,,,,,0.053428795
365,Census Tract 105.01 - Location 6,365,6,1,,8.118489182,3.423384789,,,,,,0.043347573
366,Census Tract 106.03 - Location 6,366,6,1,,12.03740415,6.235971739,,,,,,0.080624833
367,Census Tract 106.04 - Location 6,367,6,1,,19.05233061,12.48867653,,,,,,0.201281215
368,Census Tract 106.05 - Location 6,368,6,1,,11.77224493,5.752047576,,,,,,0.079076482
369,Census Tract 106.06 - Location 6,369,6,1,,16.936543,10.13508275,,,,,,0.174613661
370,Census Tract 107.01 - Location 6,370,6,1,,19.46605175,12.76245569,,,,,,0.17405726
371,Census Tract 108 - Location 6,371,6,1,,18.29397839,12.69453087,,,,,,0.204333723
372,Census Tract 9503 - Location 6,372,6,1,,44.35690939,33.8553159,,,,,,0.544352026
373,Census Tract 9504 - Location 6,373,6,1,,40.50362807,29.69175385,,,,,,0.488977324
374,Census Tract 9507 - Location 6,374,6,1,,34.44058115,25.21619017,,,,,,0.419280861
375,Census Tract 9508 - Location 6,375,6,1,,28.60907825,20.72336874,,,,,,0.349552367
376,Census Tract 9509 - Location 6,376,6,1,,36.95685813,26.22331294,,,,,,0.420465473
377,Census Tract 9510 - Location 6,377,6,1,,32.56459778,24.54378083,,,,,,0.392031977
378,Census Tract 9512 - Location 6,378,6,1,,28.3772441,20.90374711,,,,,,0.291112365
379,Census Tract 9513 - Location 6,379,6,1,,26.36149815,18.8224846,,,,,,0.280660398
380,Census Tract 9514 - Location 6,380,6,1,,26.30580968,14.69418363,,,,,,0.177604469
381,Census Tract 9515 - Location 6,381,6,1,,40.77974225,30.22179728,,,,,,0.324684936
382,Census Tract 9517 - Location 6,382,6,1,,37.22285974,28.29110785,,,,,,0.453545418
383,Census Tract 23 - Location 4,383,4,1,,8.42173868,3.383866927,,,,,,0.033195555
384,Census Tract 7012.01 - Location 19,384,19,1,,33.64024215,23.69832233,,,,,,0.275571647
385,Census Tract 7012.02 - Location 19,385,19,1,,31.35219149,22.43310044,,,,,,0.242637213
386,Census Tract 7013.01 - Location 19,386,19,1,,27.03185045,21.49275872,,,,,,0.211533266
387,Census Tract 7013.02 - Location 7,387,7,1,,33.92544542,20.84133338,,,,,,0.259144955
388,Census Tract 7301.01 - Location 19,388,19,1,,10.76520847,4.840656313,,,,,,0.064942149
389,Census Tract 7301.02 - Location 19,389,19,1,,11.1871517,6.053192096,,,,,,0.080396603
390,Census Tract 7305.09 - Location 19,390,19,1,,6.847180453,2.261362617,,,,,,0.024425686
391,Census Tract 7305.10 - Location 19,391,19,1,,7.409782763,2.864613893,,,,,,0.015967462
392,Census Tract 7305.13 - Location 19,392,19,1,,5.404556883,1.997210343,,,,,,0.017927874
393,Census Tract 7305.14 - Location 19,393,19,1,,3.281292112,1.371015034,,,,,,0.01368561
394,Census Tract 7312.05 - Location 19,394,19,1,,12.13019074,8.105834876,,,,,,0.122449966
395,Census Tract 7312.06 - Location 19,395,19,1,,13.92817195,9.16916554,,,,,,0.14425161
396,Census Tract 7405.01 - Location 19,396,19,1,,28.41000133,17.16504996,,,,,,0.2079268
397,Census Tract 7405.02 - Location 19,397,19,1,,24.681025,16.85002435,,,,,,0.17948183
398,Census Tract 7407.03 - Location 19,398,19,1,,17.1661192,8.684895128,,,,,,0.112844529
399,Census Tract 7407.04 - Location 19,399,19,1,,17.68084738,12.17603402,,,,,,0.142285425
400,Census Tract 4037.03 - Location 1,400,1,1,,16.9422964,9.557875768,,,,,,0.122338129
401,Census Tract 4037.04 - Location 1,401,1,1,,20.5607743,11.45355075,,,,,,0.136180138
402,Census Tract 8601.03 - Location 7,402,7,1,,28.20109127,20.64574825,,,,,,0.21660767
403,Census Tract 8604.03 - Location 7,403,7,1,,40.20794641,26.36709814,,,,,,0.321618588
404,Census Tract 8604.04 - Location 7,404,7,1,,37.26185595,25.95226019,,,,,,0.32408811
405,Census Tract 8609.01 - Location 10,405,10,1,,21.89257892,14.87789232,,,,,,0.194235813
406,Census Tract 8609.02 - Location 10,406,10,1,,28.2570821,17.61870318,,,,,,0.194344687
407,Census Tract 8611 - Location 10,407,10,1,,26.97432633,18.15847109,,,,,,0.234142816
408,Census Tract 5081.03 - Location 15,408,15,1,,21.17804651,12.16909254,,,,,,0.170986487
409,Census Tract 305.07 - Location 3,409,3,1,,28.64252437,22.67041658,,,,,,0.301783138
410,Census Tract 309.07 - Location 3,410,3,1,,11.94217368,7.646962552,,,,,,0.098315263
411,Census Tract 309.08 - Location 3,411,3,1,,18.49530067,10.81560675,,,,,,0.14238103
412,Census Tract 8510.03 - Location 7,412,7,1,,31.12721229,21.64414024,,,,,,0.242633783
413,Census Tract 8510.04 - Location 7,413,7,1,,26.61984857,17.39125252,,,,,,0.210675451
414,Census Tract 8514.01 - Location 7,414,7,1,,27.05602366,17.57162047,,,,,,0.195189936
415,Census Tract 8514.02 - Location 7,415,7,1,,28.68366874,21.79465121,,,,,,0.259529937
416,Census Tract 8514.03 - Location 7,416,7,1,,21.85524996,14.8218422,,,,,,0.169278015
417,Census Tract 7505.07 - Location 14,417,14,1,,10.61105639,3.809879055,,,,,,0.051503741
418,Census Tract 7505.08 - Location 14,418,14,1,,9.003401955,3.04384931,,,,,,0.039375345
419,Census Tract 7519.05 - Location 14,419,14,1,,15.37111313,7.792026977,,,,,,0.103237432
420,Census Tract 7519.06 - Location 14,420,14,1,,16.52638849,8.300214491,,,,,,0.121890719
421,Census Tract 7522.05 - Location 14,421,14,1,,18.08443033,11.9590771,,,,,,0.120319093
422,Census Tract 7522.06 - Location 14,422,14,1,,15.90683963,7.391417874,,,,,,0.096712452
423,Census Tract 5.01 - Location 4,423,4,1,,48.68407678,40.65223305,,,,,,0.556441017
424,Census Tract 5.02 - Location 4,424,4,1,,53.31324248,47.56683969,,,,,,0.621189498
425,Census Tract 6.01 - Location 4,425,4,1,,69.59382215,58.74993006,,,,,,0.735162824
426,Census Tract 6.02 - Location 4,426,4,1,,67.77092857,57.30140059,,,,,,0.724951687
427,Census Tract 6040.03 - Location 9,427,9,1,,22.02129087,13.54865038,,,,,,0.152733532
428,Census Tract 6040.04 - Location 9,428,9,1,,16.70673058,9.937342557,,,,,,0.114869102
429,Census Tract 6051.05 - Location 5,429,5,1,,20.12530828,12.48204208,,,,,,0.151594277
430,Census Tract 6051.06 - Location 9,430,9,1,,14.47052863,7.733208413,,,,,,0.113313364
431,Census Tract 7002.09 - Location 13,431,13,1,,19.97733618,6.451035101,,,,,,0.057446574
432,Census Tract 7002.10 - Location 13,432,13,1,,10.95022115,4.272650702,,,,,,0.042319188
433,Census Tract 7003.13 - Location 13,433,13,1,,7.503895425,2.210780586,,,,,,0.021518074
434,Census Tract 7003.15 - Location 13,434,13,1,,15.63226311,6.823167683,,,,,,0.064217358
435,Census Tract 7003.16 - Location 13,435,13,1,,13.04949799,5.26775985,,,,,,0.052787174
436,Census Tract 7003.17 - Location 13,436,13,1,,15.73814997,7.367809632,,,,,,0.083219944
437,Census Tract 7003.18 - Location 13,437,13,1,,16.31854583,7.723129821,,,,,,0.085733794
438,Census Tract 7014.26 - Location 9,438,9,1,,17.26069393,9.339673121,,,,,,0.13765897
439,Census Tract 7014.27 - Location 9,439,9,1,,20.48647122,10.60320885,,,,,,0.146239225
440,Census Tract 8005.21 - Location 7,440,7,1,,26.25002139,18.01470989,,,,,,0.169736161
441,Census Tract 8005.22 - Location 7,441,7,1,,32.81812621,20.58642769,,,,,,0.189652711
442,Census Tract 8006.09 - Location 7,442,7,1,,23.16485364,14.47549264,,,,,,0.18423575
443,Census Tract 8755.01 - Location 10,443,10,1,,6.664867111,3.621555268,,,,,,0.049930973
444,Census Tract 8755.02 - Location 10,444,10,1,,6.880897807,4.00833292,,,,,,0.047513666
445,Census Tract 8756.01 - Location 10,445,10,1,,13.37610582,8.668914054,,,,,,0.098802971
446,Census Tract 8756.02 - Location 10,446,10,1,,10.21411644,5.609008168,,,,,,0.068737542
447,Census Tract 8758.03 - Location 10,447,10,1,,22.132849,13.25636349,,,,,,0.182764988
448,Census Tract 8759.03 - Location 10,448,10,1,,21.70653444,13.35508192,,,,,,0.183561108
449,Census Tract 8759.04 - Location 10,449,10,1,,17.5721043,11.81833157,,,,,,0.182918862
450,Census Tract 8759.05 - Location 10,450,10,1,,25.21064838,16.0238274,,,,,,0.238981054
451,Census Tract 8759.06 - Location 10,451,10,1,,21.48518159,14.37061832,,,,,,0.211729245
452,Census Tract 8760.03 - Location 10,452,10,1,,12.42096768,7.354665816,,,,,,0.115684273
453,Census Tract 8760.04 - Location 10,453,10,1,,16.34647923,9.315233959,,,,,,0.133874201
454,Census Tract 8761.01 - Location 10,454,10,1,,21.26561962,12.61634865,,,,,,0.131316707
455,Census Tract 8761.02 - Location 10,455,10,1,,20.89365466,12.87757738,,,,,,0.162902016
456,Census Tract 9308 - Location 6,456,6,1,,24.91661411,19.29829469,,,,,,0.257640915
457,Census Tract 104.01 - Location 8,457,8,1,,18.7495615,8.168419355,,,,,,0.091772574
458,Census Tract 104.02 - Location 8,458,8,1,,19.20288873,8.188579144,,,,,,0.108547086
459,Census Tract 108.03 - Location 8,459,8,1,,14.77115094,11.74435034,,,,,,0.119215869
460,Census Tract 109.01 - Location 8,460,8,1,,14.6667839,10.76977951,,,,,,0.096147009
461,Census Tract 109.02 - Location 8,461,8,1,,23.77803987,15.6917346,,,,,,0.151548526
462,Census Tract 112.03 - Location 8,462,8,1,,6.12834182,2.387368926,,,,,,0.025059323
463,Census Tract 112.04 - Location 8,463,8,1,,9.646856202,3.581641222,,,,,,0.01474034
464,Census Tract 115.01 - Location 8,464,8,1,,23.62637151,13.93597628,,,,,,0.133677751
465,Census Tract 115.02 - Location 8,465,8,1,,33.71586752,20.34858606,,,,,,0.24324061
466,Census Tract 117 - Location 8,466,8,1,,19.22463779,15.34160289,,,,,,0.177472909
467,Census Tract 107.03 - Location 6,467,6,1,,12.62710024,6.244848979,,,,,,0.074956639
468,Census Tract 107.04 - Location 6,468,6,1,,12.64417545,7.642123963,,,,,,0.089694898
469,Census Tract 7 - Location 4,1,4,1,,8.454249624,3.252561531,,,,,,0.028326175
470,Census Tract 8 - Location 4,2,4,1,,9.169543824,3.974218106,,,,,,0.040475975
471,Census Tract 11 - Location 4,3,4,1,,8.020449638,3.393999393,,,,,,0.035718906
472,Census Tract 12 - Location 4,4,4,1,,10.0964685,4.475144069,,,,,,0.053377888
473,Census Tract 7022.04 - Location 19,5,19,1,,20.3895256,12.77677456,,,,,,0.157087068
474,Census Tract 7022.05 - Location 19,6,19,1,,18.78662121,11.96916871,,,,,,0.14668417
475,Census Tract 7022.06 - Location 19,7,19,1,,18.34042657,11.80869575,,,,,,0.134785466
476,Census Tract 7022.08 - Location 19,8,19,1,,15.58810734,9.742603335,,,,,,0.114718507
477,Census Tract 7022.09 - Location 19,9,19,1,,18.81945509,11.72652315,,,,,,0.13165155
478,Census Tract 7025 - Location 19,10,19,1,,22.75600605,17.61477295,,,,,,0.194301417
479,Census Tract 7026.01 - Location 19,11,19,1,,26.66303639,19.96932926,,,,,,0.237145278
480,Census Tract 7026.02 - Location 19,12,19,1,,29.85872186,21.32258164,,,,,,0.252736079
481,Census Tract 7063.02 - Location 19,13,19,1,,28.52120776,20.03967155,,,,,,0.220046537
482,Census Tract 7064.02 - Location 19,14,19,1,,26.41078907,19.24431232,,,,,,0.214280765
483,Census Tract 7065 - Location 19,15,19,1,,24.3166444,17.67066541,,,,,,0.195102485
484,Census Tract 7066 - Location 19,16,19,1,,23.47677339,15.28823876,,,,,,0.188382768
485,Census Tract 7067 - Location 19,17,19,1,,29.10738082,16.19452289,,,,,,0.20878502
486,Census Tract 7303 - Location 19,18,19,1,,6.882498415,2.243697472,,,,,,0.022744503
487,Census Tract 7304.01 - Location 19,19,19,1,,3.97905284,1.606232296,,,,,,0.020590283
488,Census Tract 7306.03 - Location 19,20,19,1,,8.792713041,4.864433321,,,,,,0.048803654
489,Census Tract 7308 - Location 19,21,19,1,,18.14274639,11.02071826,,,,,,0.150461973
490,Census Tract 7309.01 - Location 19,22,19,1,,21.70098322,14.27901018,,,,,,0.204729907
491,Census Tract 7309.02 - Location 19,23,19,1,,21.54781727,14.11171722,,,,,,0.197403658
492,Census Tract 7310.02 - Location 19,24,19,1,,25.6769079,16.63615802,,,,,,0.227176665
493,Census Tract 7310.03 - Location 19,25,19,1,,24.62171579,15.99449456,,,,,,0.209253966
494,Census Tract 7310.04 - Location 19,26,19,1,,24.73852606,16.13349814,,,,,,0.192248914
495,Census Tract 7311.03 - Location 19,27,19,1,,22.2347538,12.52945712,,,,,,0.170286998
496,Census Tract 7311.04 - Location 19,28,19,1,,18.94335704,10.79332458,,,,,,0.150749209
497,Census Tract 7311.05 - Location 19,29,19,1,,18.17798443,10.15898045,,,,,,0.134703229
498,Census Tract 7312.01 - Location 19,30,19,1,,12.46172448,7.197971377,,,,,,0.101115388
499,Census Tract 7313.06 - Location 19,31,19,1,,13.52440188,9.11744708,,,,,,0.140668705
500,Census Tract 7313.07 - Location 19,32,19,1,,11.77436459,7.28246036,,,,,,0.114038531
501,Census Tract 7313.08 - Location 19,33,19,1,,14.21914922,8.682269823,,,,,,0.115038049
502,Census Tract 7313.09 - Location 19,34,19,1,,11.81633488,7.74269341,,,,,,0.10408559
503,Census Tract 7313.10 - Location 19,35,19,1,,13.06089866,6.855043362,,,,,,0.087667817
504,Census Tract 7401.03 - Location 19,36,19,1,,12.90751259,7.837527151,,,,,,0.090193593
505,Census Tract 7401.04 - Location 19,37,19,1,,12.75101704,7.548335461,,,,,,0.092357288
506,Census Tract 7401.05 - Location 19,38,19,1,,12.87671201,7.481123003,,,,,,0.080376805
507,Census Tract 7403.03 - Location 19,39,19,1,,9.887935237,6.923028309,,,,,,0.070560687
508,Census Tract 7403.04 - Location 19,40,19,1,,14.1729194,6.986536906,,,,,,0.084810254
509,Census Tract 7403.05 - Location 19,41,19,1,,15.86044179,9.189216537,,,,,,0.094748343
510,Census Tract 7404 - Location 19,42,19,1,,18.79730358,12.6740736,,,,,,0.153520933
511,Census Tract 7406.01 - Location 19,43,19,1,,19.55335702,11.65242777,,,,,,0.134861634
512,Census Tract 7406.02 - Location 19,44,19,1,,15.26776712,9.451188687,,,,,,0.113656677
513,Census Tract 7501.01 - Location 12,45,12,1,,13.28884958,7.538554494,,,,,,0.085973182
514,Census Tract 7501.02 - Location 12,46,12,1,,12.68260493,7.027709277,,,,,,0.088756908
515,Census Tract 7502.01 - Location 19,47,19,1,,15.0334945,8.016548189,,,,,,0.078011291
516,Census Tract 7503 - Location 17,48,17,1,,14.20602749,6.797070608,,,,,,0.067090118
518,Census Tract 7504 - Location 19,49,19,1,,11.58580036,6.90057302,,,,,,0.07225915
519,Census Tract 7508.01 - Location 19,50,19,1,,8.668640279,5.173904932,,,,,,0.04997618
520,Census Tract 7508.03 - Location 19,51,19,1,,13.23586711,5.803998583,,,,,,0.060825828
521,Census Tract 7508.04 - Location 19,52,19,1,,10.9975467,6.088199648,,,,,,0.045056379
522,Census Tract 7509 - Location 19,53,19,1,,5.504435186,2.321777267,,,,,,0.027190999
523,Census Tract 7510 - Location 19,54,19,1,,8.361589022,3.311175202,,,,,,0.031773183
524,Census Tract 7511.02 - Location 19,55,19,1,,11.74961556,7.134777122,,,,,,0.061235306
525,Census Tract 7511.03 - Location 19,56,19,1,,11.52565316,4.731501815,,,,,,0.04448694
526,Census Tract 7512 - Location 19,57,19,1,,12.25293386,9.454665869,,,,,,0.088548023
527,Census Tract 7514 - Location 19,58,19,1,,9.856817884,3.911474261,,,,,,0.052145113
528,Census Tract 4001 - Location 17,59,17,1,,11.19519375,3.969717033,,,,,,0.059723619
530,Census Tract 4002 - Location 17,60,17,1,,11.9736246,4.132405883,,,,,,0.065319465
532,Census Tract 4004 - Location 5,61,5,1,,13.03133623,5.800984741,,,,,,0.063995614
533,Census Tract 4005 - Location 5,62,5,1,,11.01528429,4.599696313,,,,,,0.041337412
534,Census Tract 4006 - Location 5,63,5,1,,12.82957426,5.488924752,,,,,,0.076209154
535,Census Tract 4007.01 - Location 17,64,17,1,,13.3758161,4.945623917,,,,,,0.077690462
537,Census Tract 4007.02 - Location 17,65,17,1,,11.93990561,4.160292418,,,,,,0.067503242
539,Census Tract 4008 - Location 5,66,5,1,,12.49542105,5.232175685,,,,,,0.061403532
540,Census Tract 4009 - Location 5,67,5,1,,11.3097806,4.498978541,,,,,,0.048146203
541,Census Tract 4010 - Location 5,68,5,1,,9.256797244,4.185094974,,,,,,0.050551617
542,Census Tract 4011.01 - Location 17,69,17,1,,14.074305,5.290077421,,,,,,0.085427268
544,Census Tract 4011.02 - Location 17,70,17,1,,14.97914247,5.70261305,,,,,,0.084626833
546,Census Tract 4012 - Location 17,71,17,1,,15.24094817,5.642152289,,,,,,0.07492295
548,Census Tract 4013.01 - Location 17,72,17,1,,12.93009122,4.772255961,,,,,,0.077558711
550,Census Tract 4013.02 - Location 17,73,17,1,,12.62826145,4.368228326,,,,,,0.066909529
552,Census Tract 4014 - Location 5,74,5,1,,5.536785888,2.416041943,,,,,,0.023478081
553,Census Tract 4015.03 - Location 5,75,5,1,,8.188528865,2.466521417,,,,,,0.026734976
554,Census Tract 4015.04 - Location 5,76,5,1,,14.17883023,6.073798011,,,,,,0.04735015
555,Census Tract 4015.05 - Location 5,77,5,1,,13.42449237,4.991842214,,,,,,0.058203737
556,Census Tract 4015.06 - Location 5,78,5,1,,16.04617588,6.228487555,,,,,,0.058445337
557,Census Tract 4015.07 - Location 5,79,5,1,,15.72955884,6.279688384,,,,,,0.06734672
558,Census Tract 4023.02 - Location 5,80,5,1,,22.89223863,9.5455535,,,,,,0.096288123
559,Census Tract 4023.03 - Location 5,81,5,1,,19.75265495,9.829659938,,,,,,0.095345806
560,Census Tract 4023.04 - Location 17,82,17,1,,20.04276363,7.913899498,,,,,,0.104203237
562,Census Tract 4023.05 - Location 1,83,1,1,,16.99010321,11.90731964,,,,,,0.136457185
563,Census Tract 4023.06 - Location 1,84,1,1,,21.75536571,12.7517443,,,,,,0.159377818
564,Census Tract 4023.07 - Location 5,85,5,1,,20.7449278,10.31489292,,,,,,0.108576912
565,Census Tract 4024.03 - Location 17,86,17,1,,17.47417344,6.64412467,,,,,,0.083173289
567,Census Tract 4024.04 - Location 17,87,17,1,,19.50010751,7.131238351,,,,,,0.093700028
569,Census Tract 4024.05 - Location 17,88,17,1,,18.65407226,6.842538406,,,,,,0.094809194
571,Census Tract 4024.07 - Location 5,89,5,1,,21.80023015,9.589472925,,,,,,0.083363419
572,Census Tract 4025.03 - Location 5,90,5,1,,25.73997538,12.95943573,,,,,,0.10248319
573,Census Tract 4025.05 - Location 1,91,1,1,,27.59287894,15.38733862,,,,,,0.201586278
574,Census Tract 4025.06 - Location 1,92,1,1,,24.14826718,14.16423716,,,,,,0.18839465
575,Census Tract 4026.02 - Location 1,93,1,1,,22.43477873,13.15285626,,,,,,0.170874113
576,Census Tract 4026.03 - Location 1,94,1,1,,19.73777336,12.2063189,,,,,,0.16480079
577,Census Tract 4026.04 - Location 1,95,1,1,,21.16622721,12.6734979,,,,,,0.157233801
578,Census Tract 4031 - Location 1,96,1,1,,19.70275899,13.01892557,,,,,,0.127294917
579,Census Tract 4032.01 - Location 17,97,17,1,,20.68774796,8.061891025,,,,,,0.098358284
581,Census Tract 4032.02 - Location 17,98,17,1,,18.47407466,7.2049937,,,,,,0.087559978
583,Census Tract 4033 - Location 1,99,1,1,,18.66397806,10.32901714,,,,,,0.124523131
584,Census Tract 4034.01 - Location 1,100,1,1,,17.86373201,10.32606206,,,,,,0.121857179
585,Census Tract 4034.02 - Location 1,101,1,1,,17.01928339,9.938377818,,,,,,0.107859041
586,Census Tract 4035 - Location 1,102,1,1,,17.02681214,8.905126572,,,,,,0.087529915
587,Census Tract 4036.01 - Location 1,103,1,1,,15.59453772,5.917545783,,,,,,0.061354646
588,Census Tract 4036.02 - Location 1,104,1,1,,15.82435347,5.84680785,,,,,,0.054346497
589,Census Tract 4041.02 - Location 1,105,1,1,,26.3290112,16.64830208,,,,,,0.186649494
590,Census Tract 4042.01 - Location 15,106,15,1,,24.74701867,15.89299,,,,,,0.227834478
591,Census Tract 4044.03 - Location 15,107,15,1,,19.11510184,13.99515347,,,,,,0.206560413
592,Census Tract 4044.04 - Location 15,108,15,1,,18.21671721,12.2749614,,,,,,0.187447211
