"","def_zip","n","zip_char"
"1","00718",1,"""00718"""
"2","00959",1,"""00959"""
"3","00985",1,"""00985"""
"4","01040",1,"""01040"""
"5","01201",1,"""01201"""
"6","01606",1,"""01606"""
"7","01810",1,"""01810"""
"8","01813",1,"""01813"""
"9","01850",1,"""01850"""
"10","01902",1,"""01902"""
"11","02121",1,"""02121"""
"12","02125",1,"""02125"""
"13","02126",1,"""02126"""
"14","02127",1,"""02127"""
"15","02145",1,"""02145"""
"16","02149",1,"""02149"""
"17","02151",1,"""02151"""
"18","02190",5,"""02190"""
"19","02351",1,"""02351"""
"20","02809",1,"""02809"""
"21","02904",1,"""02904"""
"22","03102",1,"""03102"""
"23","04073",1,"""04073"""
"24","04530",1,"""04530"""
"25","05301",1,"""05301"""
"26","06035",1,"""06035"""
"27","06053",1,"""06053"""
"28","06066",1,"""06066"""
"29","06067",1,"""06067"""
"30","06117",1,"""06117"""
"31","06890",1,"""06890"""
"32","07065",1,"""07065"""
"33","07106",1,"""07106"""
"34","07107",1,"""07107"""
"35","07111",1,"""07111"""
"36","07112",1,"""07112"""
"37","07501",1,"""07501"""
"38","07601",1,"""07601"""
"39","07627",1,"""07627"""
"40","07628",1,"""07628"""
"41","07726",3,"""07726"""
"42","07940",1,"""07940"""
"43","08010",3,"""08010"""
"44","08053",3,"""08053"""
"45","08077",1,"""08077"""
"46","08081",1,"""08081"""
"47","08088",1,"""08088"""
"48","08330",1,"""08330"""
"49","08332",1,"""08332"""
"50","08648",1,"""08648"""
"51","08722",2,"""08722"""
"52","08812",1,"""08812"""
"53","08861",2,"""08861"""
"54","08901",3,"""08901"""
"55","10002",1,"""10002"""
"56","10009",1,"""10009"""
"57","10010",2,"""10010"""
"58","10024",2,"""10024"""
"59","10029",1,"""10029"""
"60","10030",2,"""10030"""
"61","10032",3,"""10032"""
"62","10033",2,"""10033"""
"63","10036",2,"""10036"""
"64","10039",1,"""10039"""
"65","10040",1,"""10040"""
"66","10044",1,"""10044"""
"67","10128",1,"""10128"""
"68","10451",1,"""10451"""
"69","10452",1,"""10452"""
"70","10453",1,"""10453"""
"71","10456",8,"""10456"""
"72","10458",1,"""10458"""
"73","10466",1,"""10466"""
"74","10468",1,"""10468"""
"75","10470",1,"""10470"""
"76","10472",1,"""10472"""
"77","10473",1,"""10473"""
"78","10474",1,"""10474"""
"79","10510",1,"""10510"""
"80","10550",2,"""10550"""
"81","10583",1,"""10583"""
"82","10601",1,"""10601"""
"83","10801",1,"""10801"""
"84","10980",1,"""10980"""
"85","11015",1,"""11015"""
"86","11026",2,"""11026"""
"87","11053",1,"""11053"""
"88","11088",1,"""11088"""
"89","11095",1,"""11095"""
"90","11101",2,"""11101"""
"91","11103",1,"""11103"""
"92","11111",6,"""11111"""
"93","11201",2,"""11201"""
"94","11204",1,"""11204"""
"95","11206",2,"""11206"""
"96","11208",5,"""11208"""
"97","11210",1,"""11210"""
"98","11211",2,"""11211"""
"99","11212",3,"""11212"""
"100","11213",1,"""11213"""
"101","11214",1,"""11214"""
"102","11216",1,"""11216"""
"103","11220",2,"""11220"""
"104","11226",1,"""11226"""
"105","11228",4,"""11228"""
"106","11232",3,"""11232"""
"107","11238",1,"""11238"""
"108","11354",9,"""11354"""
"109","11355",19,"""11355"""
"110","11357",2,"""11357"""
"111","11358",2,"""11358"""
"112","11365",1,"""11365"""
"113","11367",2,"""11367"""
"114","11369",1,"""11369"""
"115","11372",1,"""11372"""
"116","11373",3,"""11373"""
"117","11375",1,"""11375"""
"118","11385",3,"""11385"""
"119","11388",1,"""11388"""
"120","11416",1,"""11416"""
"121","11419",1,"""11419"""
"122","11420",1,"""11420"""
"123","11432",1,"""11432"""
"124","11436",1,"""11436"""
"125","11697",1,"""11697"""
"126","11701",1,"""11701"""
"127","11711",1,"""11711"""
"128","11717",1,"""11717"""
"129","11722",1,"""11722"""
"130","11735",1,"""11735"""
"131","11756",1,"""11756"""
"132","11763",1,"""11763"""
"133","11766",1,"""11766"""
"134","12345",4,"""12345"""
"135","12550",1,"""12550"""
"136","13502",1,"""13502"""
"137","14043",1,"""14043"""
"138","14072",1,"""14072"""
"139","14075",1,"""14075"""
"140","14201",2,"""14201"""
"141","14209",1,"""14209"""
"142","14211",1,"""14211"""
"143","14212",1,"""14212"""
"144","14213",2,"""14213"""
"145","14615",2,"""14615"""
"146","14858",1,"""14858"""
"147","14867",1,"""14867"""
"148","15003",1,"""15003"""
"149","15022",1,"""15022"""
"150","15044",1,"""15044"""
"151","15065",1,"""15065"""
"152","15090",1,"""15090"""
"153","15108",1,"""15108"""
"154","15205",1,"""15205"""
"155","15207",1,"""15207"""
"156","15208",1,"""15208"""
"157","15212",1,"""15212"""
"158","15222",1,"""15222"""
"159","15227",1,"""15227"""
"160","15401",1,"""15401"""
"161","15403",1,"""15403"""
"162","15423",2,"""15423"""
"163","16341",1,"""16341"""
"164","16505",1,"""16505"""
"165","16601",1,"""16601"""
"166","16602",1,"""16602"""
"167","16635",1,"""16635"""
"168","17014",1,"""17014"""
"169","17036",1,"""17036"""
"170","17509",1,"""17509"""
"171","17602",1,"""17602"""
"172","17963",1,"""17963"""
"173","18062",1,"""18062"""
"174","18071",1,"""18071"""
"175","18102",1,"""18102"""
"176","18109",1,"""18109"""
"177","18201",1,"""18201"""
"178","18503",1,"""18503"""
"179","18826",1,"""18826"""
"180","18902",1,"""18902"""
"181","19103",1,"""19103"""
"182","19115",1,"""19115"""
"183","19118",1,"""19118"""
"184","19119",1,"""19119"""
"185","19120",3,"""19120"""
"186","19129",2,"""19129"""
"187","19130",1,"""19130"""
"188","19131",1,"""19131"""
"189","19136",1,"""19136"""
"190","19140",2,"""19140"""
"191","19141",1,"""19141"""
"192","19145",1,"""19145"""
"193","19352",1,"""19352"""
"194","19403",1,"""19403"""
"195","19454",1,"""19454"""
"196","19504",1,"""19504"""
"197","19702",1,"""19702"""
"198","19805",1,"""19805"""
"199","19904",1,"""19904"""
"200","19933",3,"""19933"""
"201","19952",1,"""19952"""
"202","19966",1,"""19966"""
"203","20002",1,"""20002"""
"204","20011",2,"""20011"""
"205","20012",1,"""20012"""
"206","20018",1,"""20018"""
"207","20020",1,"""20020"""
"208","20024",1,"""20024"""
"209","20032",1,"""20032"""
"210","20111",1,"""20111"""
"211","20165",1,"""20165"""
"212","20176",1,"""20176"""
"213","20190",1,"""20190"""
"214","20601",1,"""20601"""
"215","20678",1,"""20678"""
"216","20706",1,"""20706"""
"217","20715",1,"""20715"""
"218","20724",1,"""20724"""
"219","20735",1,"""20735"""
"220","20737",1,"""20737"""
"221","20744",3,"""20744"""
"222","20745",1,"""20745"""
"223","20748",1,"""20748"""
"224","20774",1,"""20774"""
"225","20781",4,"""20781"""
"226","20782",1,"""20782"""
"227","20784",1,"""20784"""
"228","20850",3,"""20850"""
"229","20866",1,"""20866"""
"230","20871",1,"""20871"""
"231","20874",2,"""20874"""
"232","20878",1,"""20878"""
"233","20879",3,"""20879"""
"234","20886",1,"""20886"""
"235","20904",1,"""20904"""
"236","20906",2,"""20906"""
"237","21002",1,"""21002"""
"238","21040",1,"""21040"""
"239","21060",3,"""21060"""
"240","21061",1,"""21061"""
"241","21133",1,"""21133"""
"242","21152",1,"""21152"""
"243","21205",1,"""21205"""
"244","21208",1,"""21208"""
"245","21215",1,"""21215"""
"246","21216",1,"""21216"""
"247","21221",1,"""21221"""
"248","21223",1,"""21223"""
"249","21224",2,"""21224"""
"250","21230",3,"""21230"""
"251","21234",5,"""21234"""
"252","21401",1,"""21401"""
"253","21740",1,"""21740"""
"254","21742",1,"""21742"""
"255","21860",1,"""21860"""
"256","22025",1,"""22025"""
"257","22079",1,"""22079"""
"258","22101",2,"""22101"""
"259","22191",2,"""22191"""
"260","22207",1,"""22207"""
"261","22309",2,"""22309"""
"262","22314",5,"""22314"""
"263","22482",1,"""22482"""
"264","22544",5,"""22544"""
"265","22554",1,"""22554"""
"266","22901",1,"""22901"""
"267","22911",1,"""22911"""
"268","23237",1,"""23237"""
"269","23305",1,"""23305"""
"270","23321",1,"""23321"""
"271","23462",1,"""23462"""
"272","23503",1,"""23503"""
"273","23504",1,"""23504"""
"274","23518",1,"""23518"""
"275","23523",1,"""23523"""
"276","23605",1,"""23605"""
"277","23606",1,"""23606"""
"278","23666",1,"""23666"""
"279","23704",1,"""23704"""
"280","24017",1,"""24017"""
"281","24110",1,"""24110"""
"282","24210",1,"""24210"""
"283","24378",1,"""24378"""
"284","24501",2,"""24501"""
"285","24502",1,"""24502"""
"286","25015",1,"""25015"""
"287","25177",1,"""25177"""
"288","25309",1,"""25309"""
"289","25625",1,"""25625"""
"290","25813",1,"""25813"""
"291","26159",1,"""26159"""
"292","26601",7,"""26601"""
"293","27180",1,"""27180"""
"294","27260",1,"""27260"""
"295","27264",1,"""27264"""
"296","27265",1,"""27265"""
"297","27301",1,"""27301"""
"298","27302",1,"""27302"""
"299","27344",2,"""27344"""
"300","27360",1,"""27360"""
"301","27401",2,"""27401"""
"302","27405",1,"""27405"""
"303","27406",1,"""27406"""
"304","27410",1,"""27410"""
"305","27510",1,"""27510"""
"306","27520",2,"""27520"""
"307","27523",1,"""27523"""
"308","27527",1,"""27527"""
"309","27536",1,"""27536"""
"310","27610",3,"""27610"""
"311","27614",1,"""27614"""
"312","27615",1,"""27615"""
"313","27703",1,"""27703"""
"314","27704",1,"""27704"""
"315","27713",1,"""27713"""
"316","27808",1,"""27808"""
"317","27822",1,"""27822"""
"318","27851",1,"""27851"""
"319","27893",2,"""27893"""
"320","27924",1,"""27924"""
"321","28012",2,"""28012"""
"322","28025",1,"""28025"""
"323","28081",2,"""28081"""
"324","28104",1,"""28104"""
"325","28135",1,"""28135"""
"326","28166",1,"""28166"""
"327","28203",1,"""28203"""
"328","28209",1,"""28209"""
"329","28210",1,"""28210"""
"330","28211",1,"""28211"""
"331","28213",1,"""28213"""
"332","28215",1,"""28215"""
"333","28216",1,"""28216"""
"334","28269",3,"""28269"""
"335","28273",1,"""28273"""
"336","28278",1,"""28278"""
"337","28311",1,"""28311"""
"338","28349",1,"""28349"""
"339","28376",1,"""28376"""
"340","28390",1,"""28390"""
"341","28411",1,"""28411"""
"342","28422",1,"""28422"""
"343","28433",1,"""28433"""
"344","28445",1,"""28445"""
"345","28453",1,"""28453"""
"346","28540",1,"""28540"""
"347","28546",2,"""28546"""
"348","28596",1,"""28596"""
"349","28616",1,"""28616"""
"350","28697",1,"""28697"""
"351","28714",2,"""28714"""
"352","28803",2,"""28803"""
"353","28806",1,"""28806"""
"354","28905",1,"""28905"""
"355","29073",2,"""29073"""
"356","29102",1,"""29102"""
"357","29111",1,"""29111"""
"358","29114",1,"""29114"""
"359","29135",1,"""29135"""
"360","29180",1,"""29180"""
"361","29201",1,"""29201"""
"362","29204",1,"""29204"""
"363","29301",1,"""29301"""
"364","29302",1,"""29302"""
"365","29303",1,"""29303"""
"366","29306",1,"""29306"""
"367","29349",1,"""29349"""
"368","29353",1,"""29353"""
"369","29360",2,"""29360"""
"370","29406",1,"""29406"""
"371","29420",1,"""29420"""
"372","29455",1,"""29455"""
"373","29456",1,"""29456"""
"374","29505",1,"""29505"""
"375","29526",1,"""29526"""
"376","29532",1,"""29532"""
"377","29582",1,"""29582"""
"378","29588",1,"""29588"""
"379","29601",1,"""29601"""
"380","29615",3,"""29615"""
"381","29617",1,"""29617"""
"382","29640",1,"""29640"""
"383","29902",1,"""29902"""
"384","29920",1,"""29920"""
"385","29929",1,"""29929"""
"386","30004",1,"""30004"""
"387","30007",1,"""30007"""
"388","30008",1,"""30008"""
"389","30009",1,"""30009"""
"390","30013",1,"""30013"""
"391","30014",1,"""30014"""
"392","30021",1,"""30021"""
"393","30022",1,"""30022"""
"394","30024",1,"""30024"""
"395","30032",1,"""30032"""
"396","30034",4,"""30034"""
"397","30038",4,"""30038"""
"398","30039",1,"""30039"""
"399","30040",2,"""30040"""
"400","30043",3,"""30043"""
"401","30044",2,"""30044"""
"402","30045",1,"""30045"""
"403","30047",2,"""30047"""
"404","30052",4,"""30052"""
"405","30058",2,"""30058"""
"406","30062",2,"""30062"""
"407","30064",3,"""30064"""
"408","30067",1,"""30067"""
"409","30071",1,"""30071"""
"410","30076",2,"""30076"""
"411","30080",4,"""30080"""
"412","30087",2,"""30087"""
"413","30088",1,"""30088"""
"414","30092",2,"""30092"""
"415","30093",2,"""30093"""
"416","30094",1,"""30094"""
"417","30096",1,"""30096"""
"418","30101",1,"""30101"""
"419","30122",2,"""30122"""
"420","30127",2,"""30127"""
"421","30128",1,"""30128"""
"422","30134",2,"""30134"""
"423","30135",4,"""30135"""
"424","30143",2,"""30143"""
"425","30145",1,"""30145"""
"426","30152",3,"""30152"""
"427","30153",2,"""30153"""
"428","30168",1,"""30168"""
"429","30188",2,"""30188"""
"430","30189",1,"""30189"""
"431","30214",1,"""30214"""
"432","30223",1,"""30223"""
"433","30228",2,"""30228"""
"434","30233",1,"""30233"""
"435","30236",2,"""30236"""
"436","30238",2,"""30238"""
"437","30241",1,"""30241"""
"438","30253",4,"""30253"""
"439","30274",1,"""30274"""
"440","30290",1,"""30290"""
"441","30291",2,"""30291"""
"442","30308",1,"""30308"""
"443","30311",1,"""30311"""
"444","30312",5,"""30312"""
"445","30314",1,"""30314"""
"446","30315",4,"""30315"""
"447","30316",2,"""30316"""
"448","30317",1,"""30317"""
"449","30318",2,"""30318"""
"450","30319",1,"""30319"""
"451","30324",2,"""30324"""
"452","30326",1,"""30326"""
"453","30328",6,"""30328"""
"454","30329",1,"""30329"""
"455","30331",2,"""30331"""
"456","30337",1,"""30337"""
"457","30338",1,"""30338"""
"458","30340",1,"""30340"""
"459","30344",1,"""30344"""
"460","30349",1,"""30349"""
"461","30360",1,"""30360"""
"462","30426",1,"""30426"""
"463","30436",1,"""30436"""
"464","30504",1,"""30504"""
"465","30512",1,"""30512"""
"466","30518",1,"""30518"""
"467","30519",2,"""30519"""
"468","30546",1,"""30546"""
"469","30548",1,"""30548"""
"470","30622",1,"""30622"""
"471","30629",1,"""30629"""
"472","30701",2,"""30701"""
"473","30707",1,"""30707"""
"474","30788",1,"""30788"""
"475","30813",1,"""30813"""
"476","30814",1,"""30814"""
"477","30824",3,"""30824"""
"478","30906",1,"""30906"""
"479","31030",1,"""31030"""
"480","31087",1,"""31087"""
"481","31204",1,"""31204"""
"482","31208",1,"""31208"""
"483","31211",2,"""31211"""
"484","31313",1,"""31313"""
"485","31601",3,"""31601"""
"486","31602",1,"""31602"""
"487","31635",1,"""31635"""
"488","31903",1,"""31903"""
"489","31905",1,"""31905"""
"490","31907",1,"""31907"""
"491","31968",4,"""31968"""
"492","32010",1,"""32010"""
"493","32063",1,"""32063"""
"494","32065",1,"""32065"""
"495","32080",1,"""32080"""
"496","32086",1,"""32086"""
"497","32118",1,"""32118"""
"498","32159",1,"""32159"""
"499","32164",1,"""32164"""
"500","32168",1,"""32168"""
"501","32204",1,"""32204"""
"502","32205",1,"""32205"""
"503","32206",1,"""32206"""
"504","32207",1,"""32207"""
"505","32208",1,"""32208"""
"506","32209",2,"""32209"""
"507","32210",1,"""32210"""
"508","32211",2,"""32211"""
"509","32218",1,"""32218"""
"510","32225",1,"""32225"""
"511","32233",1,"""32233"""
"512","32250",1,"""32250"""
"513","32257",1,"""32257"""
"514","32259",2,"""32259"""
"515","32277",3,"""32277"""
"516","32305",1,"""32305"""
"517","32347",1,"""32347"""
"518","32404",3,"""32404"""
"519","32405",1,"""32405"""
"520","32408",1,"""32408"""
"521","32428",1,"""32428"""
"522","32433",1,"""32433"""
"523","32501",1,"""32501"""
"524","32514",1,"""32514"""
"525","32526",2,"""32526"""
"526","32533",1,"""32533"""
"527","32534",1,"""32534"""
"528","32536",3,"""32536"""
"529","32541",1,"""32541"""
"530","32547",1,"""32547"""
"531","32550",1,"""32550"""
"532","32566",6,"""32566"""
"533","32571",1,"""32571"""
"534","32578",1,"""32578"""
"535","32621",1,"""32621"""
"536","32640",1,"""32640"""
"537","32653",2,"""32653"""
"538","32703",1,"""32703"""
"539","32708",1,"""32708"""
"540","32738",1,"""32738"""
"541","32746",1,"""32746"""
"542","32771",1,"""32771"""
"543","32778",1,"""32778"""
"544","32792",3,"""32792"""
"545","32804",2,"""32804"""
"546","32805",2,"""32805"""
"547","32808",1,"""32808"""
"548","32809",1,"""32809"""
"549","32810",2,"""32810"""
"550","32811",1,"""32811"""
"551","32817",3,"""32817"""
"552","32818",1,"""32818"""
"553","32819",1,"""32819"""
"554","32821",1,"""32821"""
"555","32822",2,"""32822"""
"556","32824",1,"""32824"""
"557","32825",1,"""32825"""
"558","32839",1,"""32839"""
"559","32926",1,"""32926"""
"560","32935",1,"""32935"""
"561","32958",1,"""32958"""
"562","32963",1,"""32963"""
"563","33004",1,"""33004"""
"564","33010",7,"""33010"""
"565","33012",2,"""33012"""
"566","33014",1,"""33014"""
"567","33018",1,"""33018"""
"568","33020",2,"""33020"""
"569","33021",3,"""33021"""
"570","33023",4,"""33023"""
"571","33024",1,"""33024"""
"572","33025",1,"""33025"""
"573","33027",3,"""33027"""
"574","33032",3,"""33032"""
"575","33034",1,"""33034"""
"576","33055",2,"""33055"""
"577","33063",2,"""33063"""
"578","33065",2,"""33065"""
"579","33076",1,"""33076"""
"580","33098",3,"""33098"""
"581","33125",2,"""33125"""
"582","33126",3,"""33126"""
"583","33127",1,"""33127"""
"584","33128",1,"""33128"""
"585","33130",1,"""33130"""
"586","33131",2,"""33131"""
"587","33132",1,"""33132"""
"588","33133",3,"""33133"""
"589","33135",2,"""33135"""
"590","33140",2,"""33140"""
"591","33141",1,"""33141"""
"592","33142",3,"""33142"""
"593","33144",1,"""33144"""
"594","33147",1,"""33147"""
"595","33161",1,"""33161"""
"596","33162",2,"""33162"""
"597","33165",1,"""33165"""
"598","33167",2,"""33167"""
"599","33168",2,"""33168"""
"600","33169",1,"""33169"""
"601","33172",3,"""33172"""
"602","33173",1,"""33173"""
"603","33175",1,"""33175"""
"604","33177",3,"""33177"""
"605","33181",2,"""33181"""
"606","33186",3,"""33186"""
"607","33187",1,"""33187"""
"608","33189",3,"""33189"""
"609","33196",1,"""33196"""
"610","33216",1,"""33216"""
"611","33225",1,"""33225"""
"612","33262",1,"""33262"""
"613","33301",1,"""33301"""
"614","33304",2,"""33304"""
"615","33309",1,"""33309"""
"616","33311",1,"""33311"""
"617","33312",1,"""33312"""
"618","33314",2,"""33314"""
"619","33317",2,"""33317"""
"620","33322",1,"""33322"""
"621","33324",4,"""33324"""
"622","33325",1,"""33325"""
"623","33333",1,"""33333"""
"624","33343",1,"""33343"""
"625","33351",4,"""33351"""
"626","33401",1,"""33401"""
"627","33406",1,"""33406"""
"628","33410",1,"""33410"""
"629","33411",1,"""33411"""
"630","33414",1,"""33414"""
"631","33415",1,"""33415"""
"632","33417",1,"""33417"""
"633","33444",1,"""33444"""
"634","33461",1,"""33461"""
"635","33462",1,"""33462"""
"636","33463",1,"""33463"""
"637","33484",1,"""33484"""
"638","33511",1,"""33511"""
"639","33563",1,"""33563"""
"640","33565",1,"""33565"""
"641","33569",1,"""33569"""
"642","33570",2,"""33570"""
"643","33584",1,"""33584"""
"644","33596",1,"""33596"""
"645","33604",1,"""33604"""
"646","33610",1,"""33610"""
"647","33612",2,"""33612"""
"648","33613",1,"""33613"""
"649","33614",6,"""33614"""
"650","33615",1,"""33615"""
"651","33616",1,"""33616"""
"652","33619",2,"""33619"""
"653","33635",1,"""33635"""
"654","33710",1,"""33710"""
"655","33759",1,"""33759"""
"656","33772",1,"""33772"""
"657","33782",1,"""33782"""
"658","33786",1,"""33786"""
"659","33801",1,"""33801"""
"660","33805",1,"""33805"""
"661","33810",1,"""33810"""
"662","33811",1,"""33811"""
"663","33837",1,"""33837"""
"664","33848",1,"""33848"""
"665","33852",1,"""33852"""
"666","33881",1,"""33881"""
"667","33890",1,"""33890"""
"668","33897",1,"""33897"""
"669","33914",1,"""33914"""
"670","33935",1,"""33935"""
"671","33952",2,"""33952"""
"672","33953",1,"""33953"""
"673","34105",1,"""34105"""
"674","34114",1,"""34114"""
"675","34117",2,"""34117"""
"676","34210",1,"""34210"""
"677","34221",1,"""34221"""
"678","34234",1,"""34234"""
"679","34256",1,"""34256"""
"680","34287",1,"""34287"""
"681","34291",1,"""34291"""
"682","34442",2,"""34442"""
"683","34602",1,"""34602"""
"684","34607",1,"""34607"""
"685","34638",1,"""34638"""
"686","34652",2,"""34652"""
"687","34689",1,"""34689"""
"688","34698",1,"""34698"""
"689","34713",1,"""34713"""
"690","34743",1,"""34743"""
"691","34744",1,"""34744"""
"692","34746",1,"""34746"""
"693","34758",1,"""34758"""
"694","34759",1,"""34759"""
"695","34769",1,"""34769"""
"696","34947",1,"""34947"""
"697","34972",3,"""34972"""
"698","34984",3,"""34984"""
"699","35020",1,"""35020"""
"700","35043",1,"""35043"""
"701","35045",1,"""35045"""
"702","35054",1,"""35054"""
"703","35080",1,"""35080"""
"704","35120",1,"""35120"""
"705","35208",1,"""35208"""
"706","35211",1,"""35211"""
"707","35215",3,"""35215"""
"708","35404",5,"""35404"""
"709","35405",1,"""35405"""
"710","35441",1,"""35441"""
"711","35443",1,"""35443"""
"712","35453",1,"""35453"""
"713","35470",3,"""35470"""
"714","35501",1,"""35501"""
"715","35593",1,"""35593"""
"716","35640",1,"""35640"""
"717","35674",1,"""35674"""
"718","35748",1,"""35748"""
"719","35760",1,"""35760"""
"720","35763",1,"""35763"""
"721","35768",1,"""35768"""
"722","35771",1,"""35771"""
"723","35775",1,"""35775"""
"724","35803",2,"""35803"""
"725","35805",1,"""35805"""
"726","35806",1,"""35806"""
"727","35824",1,"""35824"""
"728","35903",1,"""35903"""
"729","35976",1,"""35976"""
"730","35980",1,"""35980"""
"731","36020",1,"""36020"""
"732","36037",1,"""36037"""
"733","36079",2,"""36079"""
"734","36089",1,"""36089"""
"735","36106",1,"""36106"""
"736","36117",2,"""36117"""
"737","36203",1,"""36203"""
"738","36250",1,"""36250"""
"739","36265",2,"""36265"""
"740","36301",1,"""36301"""
"741","36459",1,"""36459"""
"742","36518",1,"""36518"""
"743","36525",1,"""36525"""
"744","36526",1,"""36526"""
"745","36532",2,"""36532"""
"746","36544",1,"""36544"""
"747","36556",1,"""36556"""
"748","36575",1,"""36575"""
"749","36582",2,"""36582"""
"750","36585",1,"""36585"""
"751","36604",1,"""36604"""
"752","36605",5,"""36605"""
"753","36607",1,"""36607"""
"754","36608",3,"""36608"""
"755","36610",5,"""36610"""
"756","36617",5,"""36617"""
"757","36695",4,"""36695"""
"758","36701",1,"""36701"""
"759","36703",1,"""36703"""
"760","36721",1,"""36721"""
"761","36749",1,"""36749"""
"762","36750",2,"""36750"""
"763","36784",2,"""36784"""
"764","36854",1,"""36854"""
"765","36863",1,"""36863"""
"766","36870",1,"""36870"""
"767","37013",3,"""37013"""
"768","37017",1,"""37017"""
"769","37040",1,"""37040"""
"770","37042",2,"""37042"""
"771","37047",1,"""37047"""
"772","37066",4,"""37066"""
"773","37075",1,"""37075"""
"774","37076",1,"""37076"""
"775","37087",1,"""37087"""
"776","37142",1,"""37142"""
"777","37167",2,"""37167"""
"778","37206",3,"""37206"""
"779","37207",1,"""37207"""
"780","37209",1,"""37209"""
"781","37211",1,"""37211"""
"782","37214",1,"""37214"""
"783","37217",1,"""37217"""
"784","37221",1,"""37221"""
"785","37312",1,"""37312"""
"786","37330",1,"""37330"""
"787","37343",1,"""37343"""
"788","37347",1,"""37347"""
"789","37370",1,"""37370"""
"790","37405",2,"""37405"""
"791","37601",3,"""37601"""
"792","37604",1,"""37604"""
"793","37660",1,"""37660"""
"794","37688",1,"""37688"""
"795","37801",1,"""37801"""
"796","37803",1,"""37803"""
"797","37849",1,"""37849"""
"798","37917",1,"""37917"""
"799","37932",1,"""37932"""
"800","37981",1,"""37981"""
"801","38014",1,"""38014"""
"802","38016",2,"""38016"""
"803","38018",5,"""38018"""
"804","38058",2,"""38058"""
"805","38079",1,"""38079"""
"806","38080",1,"""38080"""
"807","38104",1,"""38104"""
"808","38107",2,"""38107"""
"809","38108",2,"""38108"""
"810","38109",2,"""38109"""
"811","38112",4,"""38112"""
"812","38114",4,"""38114"""
"813","38115",7,"""38115"""
"814","38116",7,"""38116"""
"815","38117",1,"""38117"""
"816","38118",2,"""38118"""
"817","38119",2,"""38119"""
"818","38125",2,"""38125"""
"819","38127",7,"""38127"""
"820","38128",4,"""38128"""
"821","38134",1,"""38134"""
"822","38141",2,"""38141"""
"823","38237",1,"""38237"""
"824","38242",1,"""38242"""
"825","38252",1,"""38252"""
"826","38305",1,"""38305"""
"827","38313",1,"""38313"""
"828","38320",1,"""38320"""
"829","38372",1,"""38372"""
"830","38374",1,"""38374"""
"831","38462",1,"""38462"""
"832","38558",1,"""38558"""
"833","38572",5,"""38572"""
"834","38577",1,"""38577"""
"835","38606",1,"""38606"""
"836","38632",1,"""38632"""
"837","38635",1,"""38635"""
"838","38637",2,"""38637"""
"839","38654",3,"""38654"""
"840","38671",2,"""38671"""
"841","38701",2,"""38701"""
"842","38707",1,"""38707"""
"843","38732",1,"""38732"""
"844","38751",1,"""38751"""
"845","38762",1,"""38762"""
"846","38771",1,"""38771"""
"847","38781",1,"""38781"""
"848","38863",1,"""38863"""
"849","38948",5,"""38948"""
"850","39038",1,"""39038"""
"851","39042",3,"""39042"""
"852","39046",2,"""39046"""
"853","39056",1,"""39056"""
"854","39060",2,"""39060"""
"855","39069",1,"""39069"""
"856","39071",1,"""39071"""
"857","39088",2,"""39088"""
"858","39114",1,"""39114"""
"859","39117",1,"""39117"""
"860","39120",5,"""39120"""
"861","39150",3,"""39150"""
"862","39154",1,"""39154"""
"863","39157",1,"""39157"""
"864","39159",1,"""39159"""
"865","39170",1,"""39170"""
"866","39176",1,"""39176"""
"867","39180",5,"""39180"""
"868","39190",1,"""39190"""
"869","39191",2,"""39191"""
"870","39201",1,"""39201"""
"871","39202",1,"""39202"""
"872","39204",2,"""39204"""
"873","39206",5,"""39206"""
"874","39208",1,"""39208"""
"875","39209",1,"""39209"""
"876","39211",2,"""39211"""
"877","39212",1,"""39212"""
"878","39213",3,"""39213"""
"879","39272",1,"""39272"""
"880","39301",1,"""39301"""
"881","39307",2,"""39307"""
"882","39327",1,"""39327"""
"883","39328",1,"""39328"""
"884","39339",1,"""39339"""
"885","39341",1,"""39341"""
"886","39345",1,"""39345"""
"887","39350",4,"""39350"""
"888","39365",1,"""39365"""
"889","39367",1,"""39367"""
"890","39402",3,"""39402"""
"891","39407",1,"""39407"""
"892","39426",1,"""39426"""
"893","39428",1,"""39428"""
"894","39429",1,"""39429"""
"895","39443",1,"""39443"""
"896","39452",7,"""39452"""
"897","39465",4,"""39465"""
"898","39466",2,"""39466"""
"899","39474",1,"""39474"""
"900","39475",1,"""39475"""
"901","39476",1,"""39476"""
"902","39479",1,"""39479"""
"903","39501",4,"""39501"""
"904","39503",4,"""39503"""
"905","39507",2,"""39507"""
"906","39520",1,"""39520"""
"907","39543",1,"""39543"""
"908","39553",2,"""39553"""
"909","39562",3,"""39562"""
"910","39563",1,"""39563"""
"911","39565",1,"""39565"""
"912","39571",1,"""39571"""
"913","39573",1,"""39573"""
"914","39574",1,"""39574"""
"915","39576",1,"""39576"""
"916","39581",3,"""39581"""
"917","39601",5,"""39601"""
"918","39631",3,"""39631"""
"919","39632",1,"""39632"""
"920","39645",1,"""39645"""
"921","39648",5,"""39648"""
"922","39652",1,"""39652"""
"923","39666",3,"""39666"""
"924","39667",2,"""39667"""
"925","39698",1,"""39698"""
"926","39701",1,"""39701"""
"927","39702",1,"""39702"""
"928","39744",1,"""39744"""
"929","39759",1,"""39759"""
"930","39837",1,"""39837"""
"931","40014",1,"""40014"""
"932","40065",1,"""40065"""
